,rand1,rand2,best1,best2,currtobest1,pbest/P-0.05,pbest/P-0.1,pbest/P-0.15,pbest/P-0.2
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,1.7512838376521988e-05,0.0,6.520847120865077e-06,0.0,0.0,0.0,0.0
3,0.0,0.0,1.7512838376521988e-05,3.1659869589168024e-05,6.520847120865077e-06,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0007333801117299809,0.0010272240775144746,9.039320236024197e-05,0.0,0.0,0.0,9.129680099503629e-06
5,1.1116387124159777e-05,0.0,0.004307986866602023,0.0020464344545382145,0.00011320849298477528,5.017078086577022e-05,0.0,0.0,1.4424727945545706e-05
6,1.1116387124159777e-05,9.407469629219109e-06,0.012464992623209159,0.0071444900259012255,0.00012863836887064552,6.609893699295336e-05,1.4607994088003413e-05,3.7791409771351723e-06,3.774698572876132e-05
7,0.00010812691687672061,0.00028327186738909727,0.023106299667980914,0.009479189091688711,0.00014970961930572808,6.775232508265669e-05,1.601850064247829e-05,4.360227105181212e-05,5.082234321511338e-05
8,0.00010812691687672061,0.0009102583472713792,0.03237900369969175,0.01565300203443117,0.0001933147831766148,8.737401618901476e-05,8.599980505494125e-05,0.0007387367384605459,0.00024052539772409005
9,0.00010844488788043262,0.0009102583472713792,0.05444250065430981,0.026078145437335387,0.0002224386462475648,0.00010673293569828812,0.001023921478481839,0.001247083813504703,0.0008034391640008079
10,0.0001579244173140545,0.0009341476337057462,0.07509044984864063,0.032627905501781206,0.00035507437863843054,0.00020641315092499542,0.0013308214905800968,0.001586097513894932,0.0020804732385260078
11,0.0002878338653699888,0.0009341476337057462,0.09455842967391896,0.04381850554661477,0.000440908478738594,0.00040246554239920115,0.002874545622018368,0.0027990382879189537,0.0037813619958070423
12,0.000745052861877193,0.000948530895380074,0.11659151929231659,0.06297514729438407,0.0005296175416342901,0.0010031261397453568,0.004902819594838594,0.005052882278715276,0.006725871812294131
13,0.0015398611367899886,0.0015525514972370244,0.13955915692998347,0.07185841847735858,0.0008944994590403886,0.0016309092127695759,0.007922335313490547,0.008356882399746551,0.011275739090217307
14,0.003633018483699911,0.0016006638452536234,0.16056160796236624,0.08428777815073953,0.0009062587960297341,0.0025085138154834264,0.011907931132041704,0.013931042514938034,0.015341078792970985
15,0.005393624671575634,0.0025413307489890588,0.18181114394302708,0.09480133009835258,0.0014842458882675233,0.0058864431808963585,0.016592153344262353,0.01958286769000975,0.02254994984515205
16,0.007644298776376889,0.002607560154496945,0.2016631025511053,0.10709565855590034,0.0015265617735751313,0.00766014143731775,0.023511831529372796,0.024010242522107133,0.028776157471902486
17,0.008844609035627055,0.002804719100730783,0.21747460780616926,0.11840370762073914,0.0015670845084178582,0.01177810876646575,0.03104174839076447,0.03097747506639055,0.03562879325726075
18,0.012491614054170755,0.0031529256889478788,0.23264511459244291,0.1279297176630604,0.0019025597510847628,0.017385235802043503,0.03987743044810045,0.03714901123686617,0.04382075390804982
19,0.017659755673511475,0.004142367054212902,0.24506382743061728,0.13915144515651137,0.0026975736930196907,0.02329237994312678,0.04916969292828368,0.04515155747610207,0.05089042280834684
