,rand1,rand2,best1,best2,currtobest1,pbest/P-0.05,pbest/P-0.1,pbest/P-0.15,pbest/P-0.2
0,0.04247261093017948,0.04247261093017948,0.04247261093017948,0.04247261093017948,0.04247261093017948,0.04247261093017948,0.04247261093017948,0.04247261093017948,0.04247261093017948
1,0.053499940393325035,0.05100831186911368,0.05186774234125649,0.05067807835435683,0.048098799701333336,0.05245516251479103,0.05291114937564551,0.05149478278407316,0.0527231497699639
2,0.0615182774259998,0.05726902972873528,0.0595773221771129,0.05541480238496952,0.05176886212916319,0.06194677696026387,0.06144500781427085,0.06007548550195575,0.060763246930434195
3,0.06670081345832714,0.0625760557548802,0.06406541730312053,0.060137866145664985,0.0550313115089217,0.06873631708797112,0.06879759757035152,0.06790013477326973,0.06793264806368889
4,0.07144909207023536,0.06571627776331994,0.06917265632583648,0.0643152530070183,0.05843284105731304,0.07539817822766882,0.07488963624085279,0.07453299199132289,0.07439996014323097
5,0.07598256259251486,0.06868521828568747,0.07281287972550006,0.06788596039108494,0.06183772165934249,0.08226979311699485,0.08223107455915366,0.08152630157119105,0.08122960594007042
6,0.07911880601626523,0.07125899037291004,0.07635783426360636,0.07109337038016897,0.06546529519182699,0.08864183895210583,0.08877513283123628,0.08814859912410249,0.08661028839091034
7,0.08207612806072044,0.07326009519712699,0.08066908808251678,0.07377755470159245,0.06759626263419857,0.09317408474735753,0.09424249776686398,0.09242339319327168,0.09293663557707317
8,0.08491816991676177,0.076631711044497,0.08468282966015843,0.07650589961574632,0.06942980978625059,0.0984049967427903,0.09975648277587791,0.09787748666602095,0.0983486208536525
9,0.08748939739226645,0.07918002442134826,0.08819833281762414,0.07895642278575425,0.07266216446366136,0.10316321612265172,0.10493613312405466,0.10301961593548527,0.10434318668311562
10,0.08932883723971846,0.08080467521716983,0.09029634478347195,0.08153075081829743,0.07462278515244863,0.10757824644791243,0.10995211000925667,0.10794445180051665,0.10977104701660476
11,0.09257046271422292,0.0825827701137515,0.09244625768404124,0.08376319263448079,0.07678786930337526,0.11162498984477058,0.11407853505772315,0.11176963642704969,0.11457567101660066
12,0.09513012748434627,0.08559033198537566,0.0954358347499375,0.08620132219948781,0.07846136876196413,0.11612821812595402,0.11827751441404558,0.11554868627685902,0.11901054218221414
13,0.09717729898563841,0.088347293422094,0.09846647885076573,0.08837819493539074,0.08029744477773333,0.1196903192227575,0.12198945363063855,0.12076242742904,0.12347535525094917
14,0.09994174487903967,0.08950189635616278,0.10098416658012423,0.0910709784607184,0.08239711539856669,0.1231330695160189,0.12612313624767174,0.12468947286493309,0.12723198859330034
15,0.10312975640591827,0.09101236312698616,0.10344416087186127,0.09272538746390858,0.0845327687004512,0.12648382364548702,0.13012432721073325,0.12919790786099208,0.1298422010657316
16,0.10643139630693245,0.09250079293943629,0.10664559328410302,0.09392481516517787,0.08603055065404981,0.13020031568939724,0.13378868854823597,0.1321368773063672,0.13283957363156715
17,0.10935271801976687,0.09455974923046975,0.10921137811939911,0.09566803090592386,0.08796532242635982,0.13358895615185393,0.13784102680442087,0.13592298361896946,0.13591665577564865
18,0.11159822423485427,0.09633185826250143,0.11199670307492524,0.0972118346353147,0.09006732057924331,0.13629639713163416,0.14106316768157343,0.13814071764237823,0.13983244269825362
19,0.11407416216640555,0.09800454049365807,0.1138400442071749,0.09982980081193525,0.09234849044332603,0.13856937646959214,0.14332169511131007,0.14140655246251096,0.1425327401633381
20,0.11581307831676642,0.10038795012554151,0.11553246407887313,0.10094748567633463,0.09434361043646061,0.1412579156554233,0.14559887374989666,0.14423709461133175,0.1455780015395883
21,0.11755061844890571,0.10173391708138632,0.11761044919283238,0.10264449043611583,0.09511247443412708,0.1439142272189455,0.14847945245388877,0.14726223470464034,0.14836646153732852
22,0.11963718521474617,0.10310852220860406,0.11960098592243638,0.10557496471854451,0.09696126849197996,0.14705744473921237,0.15108883736437598,0.15036209781243834,0.1511783321161205
23,0.12198157623580434,0.10507507010991284,0.12247414833493314,0.10636504322934114,0.09863406399777083,0.14896064268154452,0.15365991640642057,0.15405727660309385,0.15399473515071924
24,0.12493495231175096,0.10632364750665133,0.12460169371705389,0.10749772735716487,0.10026978974209284,0.15218931224188667,0.15650313409946612,0.15632795983995493,0.15609662676758085
25,0.12664316184424568,0.10748298542652443,0.12548154758073055,0.10934527946118308,0.1016739005345159,0.15452112146138078,0.15925025706750243,0.15897654126959,0.15892811389219352
26,0.12962249499900472,0.10984987395607693,0.12745984609452007,0.11135782495419741,0.10290221912096431,0.15643389001782776,0.16126406600713125,0.1616012005414757,0.16200666131879754
27,0.13094302103570993,0.11119882796000226,0.1294915263733284,0.1134906028322356,0.1037154345036019,0.15886595337870318,0.16407863285815186,0.16442370265646952,0.16402795873217466
28,0.1328826142102932,0.11228761586450792,0.1313362331016055,0.1146008599050747,0.10475707562330344,0.16101207930711367,0.16591018556892984,0.16689431397663945,0.1665486809317933
29,0.13478606211194719,0.11358147757991298,0.13314400817800234,0.11702754126564648,0.10632686646725045,0.1634187341973692,0.16718842648286697,0.1685397876874925,0.16803915752390067
30,0.13616450687325027,0.11507417002340946,0.13637597930569345,0.11851567501497251,0.10739539868455988,0.16577169691228108,0.16958089788873085,0.1704056578865355,0.1706657469915006
31,0.13858671137791373,0.11647267663498134,0.13808773670990285,0.11952107790894052,0.1084501696025328,0.16795199303343492,0.1721457633212597,0.17255594237026617,0.17256686041904246
32,0.14019630615006662,0.1176338909628405,0.13930548742101362,0.12106558370238088,0.10972937936540046,0.16959534579551924,0.17468490742829185,0.17501367960399603,0.17384082484076677
