,rand1,rand2,best1,best2,currtobest1,pbest/P-0.05,pbest/P-0.1,pbest/P-0.15,pbest/P-0.2
0,0.42117400020219625,0.42117400020219625,0.42117400020219625,0.42117400020219625,0.42117400020219625,0.42117400020219625,0.42117400020219625,0.42117400020219625,0.42117400020219625
1,0.38044568536654655,0.3920970157974773,0.3885212454735137,0.39111010738167695,0.40270810476224883,0.3903577669529007,0.3849682175837703,0.3878041666523424,0.3873923529611745
2,0.3587118888857456,0.3720801681002771,0.364661437034262,0.3756494716115208,0.3872046510010285,0.3614571653726261,0.3576884596428503,0.36373069624661475,0.36280499963680024
3,0.34689093310378283,0.35797956974525197,0.35281431357317855,0.3634012101088614,0.37481833397082653,0.34302242262922694,0.3409092436168326,0.3420689222450672,0.344159648070471
4,0.3356347531946078,0.3487727396704986,0.339012653789467,0.35159550117733307,0.36562928614641343,0.32720182935777653,0.3282129987279042,0.3266379294305871,0.3298336304257097
5,0.32549349980516173,0.34064037357277316,0.3306733661560471,0.3438454102331511,0.3582424923706082,0.3105363565732855,0.31240227781629826,0.31378530801641846,0.31485302927110304
6,0.3190509737505018,0.3360146803614323,0.32066428628290666,0.3354147117885711,0.3491764124076204,0.2976555484620279,0.2986752904105642,0.2976758096255935,0.3018098975529292
7,0.3129715341365683,0.3308827965668472,0.31273383622651685,0.3290872120919918,0.3431772688380677,0.2895625266075301,0.2871611924071875,0.2898433522351793,0.2894349048523967
8,0.30663781466738066,0.32313438387422005,0.305121824313843,0.3222537828983811,0.3390936053988674,0.27833449531878723,0.2760796619001386,0.2796661078235829,0.2788429277585433
9,0.30335963458859455,0.318281755234732,0.29817917208635086,0.3170886429610344,0.3313453038533253,0.2689083171115242,0.2668894526716654,0.26968344705594033,0.2693603014492216
10,0.3003410372882072,0.31542491367999914,0.2932959775943582,0.3118314259304208,0.3267563694950027,0.260376772844434,0.2592205680526281,0.26046789550565735,0.2586042229862426
11,0.29384704859194327,0.3116648270795123,0.2891557734460873,0.30643856626990085,0.32142401313633795,0.2539266414783255,0.25227505830547886,0.2532269901742384,0.25063472061288977
12,0.2893580105279624,0.30626033348685433,0.2837493895771735,0.3021473811024661,0.3183926067479605,0.24623150557192133,0.2457896937031909,0.2473651475654843,0.2443654854727053
13,0.28419536901346387,0.30017216979472733,0.27952050596182676,0.2976095695640589,0.31486889496625536,0.24089837163134767,0.23938503478536172,0.23860617514588922,0.23788496387464356
14,0.2795667025730482,0.29744290169755955,0.27491248258997375,0.2920856276859392,0.3127247193596064,0.23624548998292202,0.23300694881389541,0.23287820162420309,0.23179399575797588
15,0.27253433475896965,0.29413553330047415,0.270820689528086,0.2903628553429823,0.30805949948628764,0.2313052797618482,0.22685697244394581,0.227623837934865,0.2273794474321326
16,0.2668552367598934,0.29158159701292313,0.26568520631194403,0.289505417092678,0.3038996661437213,0.2260542210568113,0.22084702761220903,0.2232190630044144,0.22252883764146514
17,0.262267878953825,0.28896270053243683,0.2606697559792807,0.28676076696978464,0.30050831480249784,0.22054724853882793,0.21442102610513736,0.21833548240179634,0.21868658503798724
