,rand1,rand2,best1,best2,currtobest1,pbest/P-0.05,pbest/P-0.1,pbest/P-0.15,pbest/P-0.2
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.011272779409009115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.012687382678565865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.012687382678565865,0.0,0.008748190926965972,0.0,0.0,0.0,0.0,0.0
7,0.0,0.012687382678565865,0.0,0.011016201919808646,0.0,0.0,0.0,0.0,0.0
8,0.0,0.012687382678565865,0.0,0.01447800379133557,0.00044194494053598335,0.0,0.0,0.0,0.0
9,0.0,0.012687382678565865,0.0,0.016735054627061752,0.0007081537830922503,0.0,0.0,0.0,0.0
10,0.0,0.012687382678565865,0.0,0.017649269296110028,0.003121611321991049,0.0,0.0,0.0,0.0
11,0.0015102351580089433,0.012795548976743782,0.0,0.0198011025844285,0.0077596591724445295,0.0,0.0,0.0,0.0
12,0.0016742125516740535,0.013874619591570015,0.0,0.021537701914419404,0.011801433076970857,0.0,0.0,0.0,0.0
13,0.0016742125516740535,0.013874619591570015,0.0,0.023197804456018992,0.022311845030889895,0.0,0.0,0.0,0.0
14,0.007446593871190285,0.02188398944778423,0.0,0.023585658844287243,0.027984318806330732,0.0,0.0,0.0,0.0
15,0.007763215362853542,0.02188398944778423,0.0,0.026522590426784235,0.030597471540346297,0.0,0.0,0.0,0.0
16,0.017831617288205082,0.0296696209147131,0.0,0.0270826169525317,0.038634340594809795,0.0,0.0,0.0,0.0
17,0.01980403147423589,0.038623008521924254,0.0,0.028534429607870768,0.042417775116983775,0.0,0.0,0.0,0.0
18,0.025751835587782743,0.051218848590066014,0.0,0.028716323281633472,0.048752712230324576,0.0,0.0,0.0,0.0
19,0.026847853668294414,0.05578870714521322,0.0,0.0287632739242662,0.0659212747072207,0.0,0.0,0.0,0.0
20,0.03336331844633293,0.05721156545079039,0.0,0.028846643933507585,0.08172626419672566,0.0,0.0,0.0,0.0
21,0.041141224142182,0.05961471766292006,0.0,0.028861349337073842,0.08894154349347085,0.0,0.0,0.0,0.0
22,0.05135058275234371,0.06442008159303626,0.0,0.028890559746995607,0.10123993505270354,0.0,0.0,0.0,0.0
23,0.07163320329900916,0.07362473473844548,0.0,0.028932422827464607,0.10721113627008072,0.0,0.0,0.0,0.0
24,0.07797371415203008,0.07388857509200272,0.0,0.028963022168395143,0.1244770382945944,0.0,0.0,0.0,0.0
25,0.0991243141759705,0.0770409038422239,0.0,0.028966185668996624,0.13642527128480994,0.0,0.0,0.0,0.0
26,0.13263653348979673,0.08558171552699093,0.0,0.02896319785311631,0.14750850130288276,0.0,0.0,0.0,0.0
27,0.138263222563021,0.09292229319922203,0.0,0.028964301352932473,0.15249108399031117,0.0,0.0,0.0,0.0
28,0.16694133074339104,0.09652091528897597,0.0,0.028960890278785463,0.16430494339300714,0.0,0.0,0.0,0.0
