,rand1,rand2,best1,best2,currtobest1,pbest/P-0.05,pbest/P-0.1,pbest/P-0.15,pbest/P-0.2
0,3.6591279784813935,3.6591279784813935,3.6591279784813935,3.6591279784813935,3.6591279784813935,3.6591279784813935,3.6591279784813935,3.6591279784813935,3.6591279784813935
1,3.247283040968594,3.2721235281201175,3.0086825292136736,2.9399997179033615,3.008693065666082,3.3404223590188,3.401545917330286,3.368392067075511,3.3588825590175206
2,3.0738815905363603,3.0570270441440095,2.5547467095820173,2.5222131670228802,2.779498962856431,3.019941375324784,3.1215316538559827,3.0920663673217015,3.0944495440063475
3,2.895178533404956,2.907139768795726,2.197283608626122,2.140484659194265,2.649719588906786,2.8021185181096593,2.917012763878538,2.8813430584880972,2.9126579848698335
4,2.7386118931007863,2.780763194024246,1.9078667942983085,1.864851352131406,2.5795506775698867,2.585484462671093,2.7531198226713425,2.7282679304322874,2.7673973428900607
5,2.576293072791081,2.675038964560756,1.691264079911724,1.6130737735413505,2.5110830970180684,2.350410508306668,2.5683305883002885,2.6040511640624997,2.6229023830824074
6,2.472775706473177,2.574301977299095,1.461494344136501,1.4019743064568402,2.427412379068094,2.1690341428134414,2.4238141238425346,2.4863509327503635,2.5157316776394487
7,2.342134482125834,2.4730614274387936,1.2736391842834063,1.2237211384448934,2.3781048853931726,2.028119367338054,2.276431175637121,2.3664823388132565,2.405512460215694
8,2.2084926412512043,2.3449756619829993,1.14621978688198,1.0649532696649306,2.3331348877795572,1.8859333024033509,2.1657776684684875,2.2702260504377443,2.3041006831591337
9,2.1078254917154036,2.278584973710956,1.0242487996066585,0.933850065995313,2.2701411051248224,1.7495214607983793,2.0831604015467557,2.176772422413658,2.221333277949668
10,2.016097837762053,2.201879614212869,0.9334381843515036,0.8175121387229976,2.2091960130695485,1.6387653147305767,1.978092610121069,2.1062965045404423,2.143828972717285
11,1.941358481096377,2.104843702379603,0.8501177900083146,0.7134140642064573,2.161839658262451,1.5295903345274424,1.9015732913115373,2.036032077331071,2.074147722277822
12,1.8011346497083691,2.047003831329294,0.7746726303496266,0.6543469385165841,2.0872619884012193,1.4430317735390539,1.8241491912916403,1.963226609330923,1.9979749477771185
