,rand1,rand2,best1,best2,currtobest1,pbest/P-0.05,pbest/P-0.1,pbest/P-0.15,pbest/P-0.2
0,0.49671117184256147,0.49671117184256147,0.49671117184256147,0.49671117184256147,0.49671117184256147,0.49671117184256147,0.49671117184256147,0.49671117184256147,0.49671117184256147
1,0.46333845945752367,0.465280818191889,0.4630081694822549,0.46707369565669726,0.4736611387418757,0.4521450611119922,0.4566399412991441,0.4503826685008169,0.45363653595426734
2,0.4244161149975935,0.4319886528822787,0.4211062989398995,0.42359686245856853,0.4381631117029462,0.3989846406814651,0.41156839439226167,0.4069088719256071,0.4063755024558499
3,0.385096894742649,0.3951990761949759,0.36478931868801306,0.3846554701798653,0.4068956497467336,0.349492067841356,0.3627511046316602,0.36029222692707497,0.3466549381032511
4,0.34151459742605766,0.35401144405079893,0.32042775046847916,0.3418705196765911,0.38319009891667605,0.3062726814530855,0.31764487462147695,0.31332983334946574,0.2980484107380564
5,0.2968393124724576,0.3167430501266898,0.28054224584328236,0.30689569418055535,0.36017666625503586,0.2671469908302818,0.2747975249416668,0.26992144989992334,0.26340887162244025
6,0.2632461453619242,0.2842039852274132,0.24313340266020972,0.2711662015561634,0.3373831092348637,0.23521296410886774,0.23552460324333732,0.23604165745244118,0.23075911257890938
7,0.23322189672411492,0.2552186780831951,0.21349639263228817,0.2428453856832021,0.31001584074764615,0.2040269258941333,0.204259425747936,0.2037028362205086,0.20127827868437081
8,0.20639005585348863,0.22674454262278443,0.18547617615458073,0.21809483460388765,0.2870708414499478,0.1807370397912221,0.17561035352035767,0.17832446707631144,0.17628883331995998
9,0.1824551554415236,0.20139709461906655,0.16201651019393803,0.1950276658389326,0.2648650548235443,0.15708910109568563,0.15319655314833147,0.15588193649061288,0.15455871660283074
10,0.1599140734979466,0.1799179081049857,0.14565999903454055,0.17289078341495992,0.24406713233673816,0.13968648372615985,0.13464453407928634,0.13655410582423866,0.13599639296450233
11,0.14254618799456584,0.16176447844593325,0.12809927795580564,0.15635006173183955,0.22716584264437206,0.12450527909811895,0.11886717548788454,0.12122428105324098,0.12033264740385775
12,0.12597998908130034,0.14730140061674918,0.11573050697640434,0.14147054262295505,0.2109581995112678,0.10956824681899598,0.10481150918766388,0.10847163845354467,0.10785889091143536
13,0.11268609568878411,0.133048966665014,0.10321887123053614,0.1275301090553658,0.19278888344415063,0.09931461993537843,0.09351637550417712,0.0988211018797202,0.09725296728127622
14,0.09978896813962244,0.1213192613750407,0.0937007459804697,0.11519840863774157,0.1765469665487479,0.09099970908202197,0.08645560084678862,0.09134921644912332,0.0901185101345843
15,0.09193125824554617,0.11003746717024489,0.08690436895817474,0.10501572594630691,0.16266177928991848,0.08468544482252467,0.08018912350501804,0.08446280048996334,0.08489375599482095
16,0.0843288018291055,0.09951154833402102,0.08002773660441288,0.09633233047850084,0.15128005085929896,0.07885658815508335,0.07555083714145357,0.07963764817312276,0.07951414917731629
17,0.0792446571761596,0.09142105859076147,0.07512242910683714,0.08880355329996664,0.1418752832412373,0.07353170642922285,0.07068490073009025,0.07503918821766568,0.07547423505197343
18,0.07517953850276135,0.08494097126319723,0.07121455192745117,0.08367290568054785,0.13311856819522327,0.06993207609138376,0.06766909994264177,0.07020761861959289,0.071603336701011
19,0.0714906491855118,0.0789199635164597,0.06764856888119948,0.07957544248534397,0.12343772070979278,0.06606021847737512,0.06414999125011862,0.06756027500571975,0.0671487518684051
20,0.06867690174503865,0.07448682564874298,0.06479029145410944,0.0757413431511123,0.11550217887384777,0.06372118566754768,0.06178343463689478,0.06434110167448234,0.06433507034469998
21,0.06575220781442297,0.07153110466369439,0.06234636208847217,0.07320438099348019,0.10774425316524135,0.06054706338798102,0.059505259175401684,0.06114915594798623,0.06130364205269598
22,0.06319201340334872,0.0684311168177047,0.0602111317482165,0.06988160590575851,0.10176698966439053,0.058226019662984844,0.05777615368749391,0.05861038200358626,0.0586334184675265
23,0.06058667909636251,0.06585826747685448,0.05771388003590982,0.06673333171723199,0.09560334489759109,0.05593010591809428,0.055180902411332444,0.0563219399997774,0.05707611502561191
24,0.05843972564094333,0.06353833194597334,0.056111616553517395,0.06419351774040014,0.09196066466217823,0.053850933608340305,0.05309371269081141,0.0546824963313148,0.05530738637845045
25,0.05629864321811191,0.06071619492619628,0.05423769805699767,0.06232492464065285,0.088555261705346,0.05210310505305739,0.051759859827011784,0.052417641823157606,0.05391026056534854
26,0.05447169839602597,0.05903134048640697,0.052096082394917614,0.06040425711145311,0.08486755691666417,0.050852721797506766,0.05013553455523872,0.05108279804790662,0.05207076348711812
27,0.052535344955357964,0.0577190880570938,0.05137945730208276,0.057957025352944086,0.08231184521252206,0.04904496317983009,0.048980588224317716,0.04952280363622518,0.05024274186667153
28,0.051255869517519065,0.05641970228148747,0.050009078354681824,0.05652974021968063,0.08009115508733583,0.04873998995395619,0.04746439741487558,0.04807300817899315,0.04910170951000171
29,0.05030135942463363,0.05505308495067938,0.04862648503906024,0.05463727083713056,0.07776553636184502,0.0472646539419752,0.04627894881549794,0.047128644245752686,0.04787570971279321
30,0.04897984406713882,0.05346620631548048,0.04746154440975008,0.05380395058983692,0.07582212001526661,0.0461173293389061,0.04517683618211353,0.04602692418453629,0.04612414887898814
31,0.04732408244463148,0.05195346220355011,0.046266321207983206,0.05240344093850566,0.07353161311851691,0.04514257027495119,0.04421525992324534,0.045225431509386176,0.04546088821339449
32,0.04634244781048131,0.05137171018260766,0.045707305028829075,0.051141035676964076,0.07170056635191925,0.04421366157407762,0.04356655791939557,0.04428478542873519,0.04427616422151355
