,rand1,rand2,best1,best2,currtobest1,pbest/P-0.05,pbest/P-0.1,pbest/P-0.15,pbest/P-0.2
0,0.30323725286047837,0.30323725286047837,0.30323725286047837,0.30323725286047837,0.30323725286047837,0.30323725286047837,0.30323725286047837,0.30323725286047837,0.30323725286047837
1,0.28576767577272033,0.2809283439034847,0.2855960969241661,0.2786915951333133,0.28075102687349607,0.29199304108714735,0.2924304127902271,0.2936012622793102,0.2924799962358381
2,0.2667575200358321,0.25994373346482547,0.2663987989947666,0.25873500771510216,0.26356392337424595,0.2831730710179726,0.282761300265247,0.28464264922913185,0.28189901562501524
3,0.2507021359385112,0.24060490025811163,0.25335646485166896,0.24255892400122528,0.24764601544019244,0.27081197417879344,0.27637576317071594,0.27656206707305864,0.27258812512193126
4,0.23465083912105997,0.22786312777683573,0.23994086434174233,0.22634506785580163,0.2348600093092207,0.2632586962127416,0.26605001243140614,0.26879803353180876,0.2651805990410958
5,0.2200828824256772,0.21622436468844888,0.22992272136363814,0.21568472609240735,0.22137595226051693,0.2550582049197386,0.25995112454300956,0.26082043306083164,0.25661207358703947
6,0.21140466012190035,0.20466667692065824,0.21828655820421558,0.2030996424065129,0.20893106484652493,0.2485361924617173,0.251702273727913,0.25460249319275957,0.2498747110092318
7,0.20284646828171518,0.1941424387713356,0.20849932400734678,0.1936598863193121,0.1999580845290212,0.242974398113284,0.2458181179312673,0.24946164493728074,0.24318860204236112
8,0.19530621450233618,0.1853820667211154,0.20016557346262462,0.18435759653196093,0.19200886346518758,0.23792001508546862,0.23899667495333754,0.24297660050924955,0.23805049740270956
9,0.18761639582465775,0.17791474216049286,0.19235832430720276,0.17713632293588236,0.1851995705554988,0.23155205063758108,0.2334378291729996,0.2365426409218338,0.2341847997337801
10,0.18048129155966158,0.17078540801687686,0.18539444734155436,0.17019094488817055,0.17878210027899183,0.22575089701007792,0.2288474647297714,0.2326781098222653,0.2282334122379204
11,0.17394035843204741,0.1636844189247353,0.17822639715398486,0.16413095940768843,0.1724868063313403,0.22134942292142737,0.22422112206201594,0.22769929402441388,0.2234896643883392
12,0.16713992640974282,0.15855654338800254,0.17234835298454537,0.15846909007456791,0.16600018189138324,0.21686272469535106,0.22097888550700784,0.22357387936215609,0.2193959177982297
13,0.16237261651396728,0.15319413850306765,0.16675790084394668,0.15242156610827237,0.16058885078795276,0.21216689010653822,0.21629242097958765,0.21943717122170273,0.21576054156308352
14,0.1573822944428337,0.14826053726550334,0.16184925383377494,0.14773962175510993,0.1558162612359063,0.20780573861243515,0.21326320014322983,0.21450079988192333,0.21290564454171218
15,0.15229629232251238,0.14363031889486966,0.15637291520912838,0.14340299743885637,0.1515300158670769,0.20413863065579566,0.21017585322704493,0.21106968607885307,0.20920364208503806
16,0.14812088263739404,0.13879787998544543,0.15145113552046585,0.13976560413488823,0.14691398585551196,0.2007540390476826,0.20672255658323388,0.20771536003031346,0.2050622982930135
17,0.14438483865562926,0.13573687878777047,0.14660280641121493,0.13601522830862706,0.14309023969848347,0.1983364257922038,0.2039742029714828,0.20474780374112506,0.20121547267154483
18,0.14063551464933371,0.13231486424172184,0.1426856808595957,0.13340090864836088,0.1384197051628128,0.1956743939528537,0.20034984897737643,0.20131022106730542,0.19783675992771377
19,0.13773295196254493,0.1294270583267004,0.1385624040460578,0.13012066401370648,0.13581200679734645,0.19300103365781854,0.19640913711472796,0.1981106284655567,0.19475191615403303
20,0.13489333753555977,0.12709762568949254,0.13578569760234577,0.1280085639644957,0.13282468354513075,0.19039287063391583,0.19379406139925634,0.19444108613957883,0.19180362890369781
21,0.1312607555127939,0.12365131137638771,0.13266552265600176,0.12513106045895991,0.13072524053157,0.18769178943401793,0.1921505801099178,0.19159475668045028,0.1887982788520176
22,0.12794905458724223,0.12186689101333321,0.12911921780765473,0.12212566744032333,0.127807120524869,0.1850826208659248,0.18978282754044196,0.18869765856709517,0.18612904474297842
23,0.1254832567659594,0.11879447107775157,0.12589378129463727,0.11881231566686064,0.12521562479903514,0.1823339841447385,0.18759941003093322,0.1859653572594135,0.1839031928492216
24,0.12232036727053482,0.11565739907077856,0.12253230599876855,0.1155626686318943,0.12289490208983787,0.18022978557842123,0.18454323586512408,0.18276402454686214,0.18141580921744613
25,0.12047108112700353,0.11333535904432132,0.12039857855737067,0.11328732012429597,0.12123260601367246,0.17659353939970854,0.18197651265399453,0.18055578585716975,0.17839795227201297
26,0.11836977756092507,0.11156654957346543,0.11792701023274918,0.11179512744459824,0.11934870044328692,0.17517883184758673,0.1798773074243635,0.17839864791819915,0.17639981180641437
27,0.11583486653755021,0.11026141356898186,0.11604967359862824,0.10997203364648975,0.11696470942809901,0.17299378701717952,0.17810270164005476,0.17547106594719258,0.1729650355513868
28,0.11365583816912106,0.10820496684851542,0.11410775215018229,0.10868533583874074,0.11506008747654246,0.17002489577293362,0.17417730127486022,0.17327943739757126,0.1713641192670232
29,0.11113286657992046,0.10611092908547208,0.11177127485023565,0.10647756677115497,0.1133505109320729,0.16759481421106096,0.1728861157475422,0.17145845443774915,0.16927981486594904
30,0.10911989600654576,0.1050073305575905,0.10985553126601182,0.10470877593547441,0.11180232796248867,0.1655366829739294,0.17059980357795615,0.16940460510479602,0.16775879668983001
31,0.10689930068077312,0.10391413786923945,0.10801204439456119,0.10316859611051075,0.11016161336877353,0.16344733040981982,0.16817157828136192,0.1676514110208384,0.16621609670642726
32,0.10524672689538939,0.1024791205258852,0.10577654957535286,0.10191270980797065,0.10849888111939303,0.1619257521184488,0.16612540202774012,0.16607979670298895,0.16429110106143113
