,rand1,rand2,best1,best2,currtobest1,pbest/P-0.05,pbest/P-0.1,pbest/P-0.15,pbest/P-0.2
0,0.8392232515064927,0.8392232515064927,0.8392232515064927,0.8392232515064927,0.8392232515064927,0.8392232515064927,0.8392232515064927,0.8392232515064927,0.8392232515064927
1,0.6753751619125214,0.6571982623417972,0.6604941147784416,0.6685103981013589,0.6944491392767403,0.7893971974735805,0.7544172062325912,0.6603941235575586,0.6870442597167856
2,0.5864201789857882,0.562887363640545,0.5474246008426848,0.5786574461465398,0.613918354525972,0.7198869679392814,0.6909938843512058,0.5816364396691075,0.5899240650811304
3,0.5220285186516305,0.5071155953977324,0.47760667667568746,0.4987543014659804,0.5402957446371925,0.6664319169934069,0.6128854806123507,0.5299350275132954,0.5183375165957206
4,0.47178583693121146,0.46463269000929,0.4269869469861796,0.4229977457739466,0.49142154872042687,0.6378523166546798,0.5674873946905998,0.47456795700393967,0.4623682620107766
5,0.41134823805917065,0.41453866648872284,0.3751011627638546,0.37700617159448824,0.4631971575945005,0.6045830254017867,0.5257179882359818,0.4295479499555455,0.4065918611322548
6,0.3724259584973667,0.3734632472115295,0.3310388193234771,0.33564538778941466,0.4260494167560525,0.569063044153396,0.4952886488904186,0.3793670766864287,0.3618987254247485
7,0.3237565872265971,0.33964474294489894,0.2991051688805147,0.30574861667443615,0.3930706891590292,0.5376783535635833,0.46159468821667093,0.34298451066115987,0.32309863361872065
8,0.2939126184387106,0.3079972340521736,0.26688434406981615,0.28143436594453675,0.36849607734450873,0.5189789255467968,0.43319184753910367,0.31100989050012867,0.2812482244611164
9,0.2681053155521232,0.28286129880485095,0.2352321220612762,0.2539434925799423,0.3502201195951586,0.49231025564850195,0.40004647421160444,0.2960162566055059,0.2591311567983084
10,0.2500845769726105,0.2631523234657919,0.20979085824246071,0.23551980086986699,0.32499114136673557,0.4748696648499959,0.3716128437907485,0.2698379097514349,0.23955374576211347
11,0.22972566566858452,0.24492318548389574,0.1894117628182954,0.21715561237849731,0.3067387043270277,0.44833157232967386,0.3497014323774998,0.2557269616002528,0.21873341887335615
12,0.2085742496576409,0.2258684146119455,0.17514935328677952,0.2056899505197686,0.29549724245218806,0.43116621272388195,0.3313039757733687,0.23837709847499475,0.20114271862394426
13,0.19083351552191535,0.21159038035511457,0.15978079584618135,0.19280168890970353,0.2797865300125816,0.4156559753751829,0.3176988813287818,0.22141573756235114,0.18874797539117777
